SalesOrderDetailID;OrderDate;ProductID;CustomerID;OrderQty
18563;08-06-2014;717;591;5
18564;08-06-2014;764;591;1
18565;08-06-2014;835;591;2
18566;08-06-2014;770;591;7
18567;08-06-2014;850;591;3
18568;08-06-2014;852;591;4
18569;08-06-2014;860;591;1
18570;08-06-2014;841;591;4
18571;08-06-2014;853;591;4
18572;08-06-2014;736;591;4
18573;08-06-2014;711;1137;2
18574;08-06-2014;859;1185;5
18575;08-06-2014;817;1881;1
18576;08-06-2014;861;1881;1
18577;08-06-2014;787;1881;5
18578;08-06-2014;788;1881;6
18580;08-06-2014;825;1881;1
18581;08-06-2014;781;1881;4
18582;08-06-2014;816;1881;2
18583;08-06-2014;785;1881;2
18584;08-06-2014;783;1881;6
18585;08-06-2014;748;1881;1
18586;08-06-2014;782;1881;2
18587;08-06-2014;823;1881;2
18588;08-06-2014;815;1881;1
18589;08-06-2014;814;1881;2
18590;08-06-2014;809;1881;1
18591;08-06-2014;824;1881;2
18592;08-06-2014;831;1881;3
18593;08-06-2014;743;1881;2
18595;08-06-2014;780;1881;2
18596;08-06-2014;762;1371;2
18597;08-06-2014;760;1371;5
18598;08-06-2014;826;1371;3
18599;08-06-2014;765;1371;6
18600;08-06-2014;761;1371;2
18601;08-06-2014;770;1371;1
18602;08-06-2014;820;1085;1
18603;08-06-2014;715;1085;3
18604;08-06-2014;738;1085;1
18605;08-06-2014;766;1085;3
18606;08-06-2014;854;1085;10
18607;08-06-2014;799;1085;1
18608;08-06-2014;716;1085;5
18609;08-06-2014;852;1085;4
18610;08-06-2014;767;1085;2
18611;08-06-2014;795;1085;2
18612;08-06-2014;725;1085;3
18613;08-06-2014;789;1085;2
18614;08-06-2014;819;1085;2
18615;08-06-2014;729;1085;2
18616;08-06-2014;826;1085;2
18617;08-06-2014;835;1085;1
18618;08-06-2014;764;1085;5
18619;08-06-2014;763;1085;2
18620;08-06-2014;759;1085;2
18621;08-06-2014;762;1085;2
18622;08-06-2014;793;1085;3
18623;08-06-2014;849;1085;2
18624;08-06-2014;856;1085;1
18625;08-06-2014;760;1085;1
18626;08-06-2014;797;1085;3
18627;08-06-2014;707;1085;2
18628;08-06-2014;800;1085;4
18629;08-06-2014;843;1085;6
18630;08-06-2014;761;1085;1
18631;08-06-2014;768;1085;3
18632;08-06-2014;711;1085;4
18633;08-06-2014;770;1085;2
18634;08-06-2014;798;1085;1
18635;08-06-2014;790;1085;2
18636;08-06-2014;794;1085;5
18637;08-06-2014;712;1085;6
18638;08-06-2014;792;1085;3
18639;08-06-2014;844;1085;2
18640;08-06-2014;796;1085;2
18641;08-06-2014;765;1085;6
18642;08-06-2014;708;1085;1
18643;08-06-2014;862;569;8
18644;08-06-2014;824;569;3
18645;08-06-2014;809;569;2
18646;08-06-2014;831;569;2
18647;08-06-2014;814;569;1
18648;08-06-2014;823;569;1
18649;08-06-2014;784;569;2
18650;08-06-2014;815;569;3
18651;08-06-2014;748;569;1
18652;08-06-2014;787;569;1
18653;08-06-2014;832;569;8
18654;08-06-2014;785;569;5
18655;08-06-2014;786;569;6
18656;08-06-2014;780;569;2
18657;08-06-2014;863;569;7
18658;08-06-2014;788;569;6
18659;08-06-2014;779;569;4
18660;08-06-2014;810;569;2
18661;08-06-2014;781;569;3
18662;08-06-2014;853;873;3
18663;08-06-2014;863;873;6
18664;08-06-2014;824;873;3
18665;08-06-2014;781;873;4
18666;08-06-2014;780;873;2
18667;08-06-2014;855;873;2
18668;08-06-2014;831;873;3
18669;08-06-2014;844;873;5
18670;08-06-2014;815;873;1
18671;08-06-2014;825;873;2
18672;08-06-2014;712;873;7
18673;08-06-2014;714;873;5
18674;08-06-2014;804;873;2
18675;08-06-2014;786;873;6
18676;08-06-2014;783;873;1
18677;08-06-2014;742;873;2
18678;08-06-2014;716;873;5
18679;08-06-2014;787;873;3
18680;08-06-2014;785;873;8
18681;08-06-2014;862;873;8
18682;08-06-2014;857;873;5
18683;08-06-2014;782;873;2
18684;08-06-2014;849;873;4
18685;08-06-2014;852;873;10
18686;08-06-2014;711;873;5
18687;08-06-2014;707;873;7
18688;08-06-2014;748;873;1
18689;08-06-2014;806;873;9
18690;08-06-2014;856;873;1
18691;08-06-2014;841;873;3
18692;08-06-2014;743;873;2
18693;08-06-2014;859;873;2
18694;08-06-2014;784;873;3
18695;08-06-2014;788;873;3
18696;08-06-2014;807;873;2
18697;08-06-2014;747;873;2
18698;08-06-2014;850;873;4
18699;08-06-2014;843;873;4
18700;08-06-2014;739;873;2
18701;08-06-2014;809;873;1
18702;08-06-2014;858;873;4
18703;08-06-2014;808;873;3
18704;08-06-2014;854;873;2
18705;08-06-2014;805;873;1
18706;08-06-2014;715;873;8
18707;08-06-2014;802;873;4
18709;08-06-2014;779;873;1
18710;08-06-2014;862;589;4
18711;08-06-2014;715;589;3
18712;08-06-2014;783;589;2
18713;08-06-2014;712;589;1
18714;08-06-2014;782;589;3
18715;08-06-2014;861;589;5
18716;08-06-2014;854;589;6
18717;08-06-2014;863;589;9
18718;08-06-2014;817;1985;1
18719;08-06-2014;843;1985;1
18720;08-06-2014;859;1985;3
18721;08-06-2014;810;1985;1
18722;08-06-2014;861;1985;2
18723;08-06-2014;825;1233;2
18724;08-06-2014;715;1233;5
18725;08-06-2014;707;1233;1
18726;08-06-2014;856;1233;5
18727;08-06-2014;780;1233;3
18728;08-06-2014;814;1233;2
18729;08-06-2014;785;1233;6
18730;08-06-2014;831;1233;5
18731;08-06-2014;787;1233;6
18732;08-06-2014;786;1233;1
18733;08-06-2014;817;1233;1
18734;08-06-2014;716;1233;3
18735;08-06-2014;809;1233;2
18736;08-06-2014;712;1233;4
18737;08-06-2014;708;1233;4
18738;08-06-2014;849;1233;4
18739;08-06-2014;711;1233;7
18740;08-06-2014;862;1233;5
18741;08-06-2014;714;1233;3
18742;08-06-2014;815;1233;1
18743;08-06-2014;779;1233;2
18744;08-06-2014;852;1233;10
18745;08-06-2014;844;1233;2
18747;08-06-2014;748;1233;2
18748;08-06-2014;861;1233;1
18749;08-06-2014;823;1233;3
18750;08-06-2014;854;1233;2
18751;08-06-2014;783;1233;2
18752;08-06-2014;784;1233;4
18753;08-06-2014;781;1233;1
18754;08-06-2014;743;1897;1
18755;08-06-2014;852;1897;2
18756;08-06-2014;782;1897;2
18757;08-06-2014;849;1897;9
18758;08-06-2014;784;1897;2
18759;08-06-2014;748;1897;1
18761;08-06-2014;859;1897;7
18762;08-06-2014;863;1897;7
18763;08-06-2014;783;1897;4
18764;08-06-2014;817;1897;2
18765;08-06-2014;716;1897;4
18766;08-06-2014;854;1897;5
18767;08-06-2014;814;1897;2
18768;08-06-2014;856;1897;5
18769;08-06-2014;779;1897;3
18770;08-06-2014;809;1897;1
18771;08-06-2014;780;1897;1
18772;08-06-2014;715;1897;4
18773;08-06-2014;825;1897;4
18774;08-06-2014;824;1897;2
18775;08-06-2014;712;1897;7
18776;08-06-2014;786;1897;6
18777;08-06-2014;711;1897;3
18778;08-06-2014;816;1897;1
18779;08-06-2014;861;1897;1
18780;08-06-2014;785;1897;1
18781;08-06-2014;708;1897;4
18782;08-06-2014;781;1897;3
18783;08-06-2014;714;1897;5
18784;08-06-2014;843;1897;1
18785;08-06-2014;707;1897;4
18786;08-06-2014;810;1897;3
18787;08-06-2014;825;567;1
18788;08-06-2014;861;567;3
18789;08-06-2014;760;1049;4
18790;08-06-2014;820;1049;3
18791;08-06-2014;763;1049;3
18792;08-06-2014;794;1049;4
18793;08-06-2014;835;1049;2
18794;08-06-2014;795;1049;4
18795;08-06-2014;766;1049;4
18796;08-06-2014;761;1049;2
18797;08-06-2014;767;1049;7
18798;08-06-2014;790;1049;3
18799;08-06-2014;800;1049;8
18800;08-06-2014;789;1049;3
18801;08-06-2014;759;1049;4
18802;08-06-2014;738;1049;9
18803;08-06-2014;799;1049;3
18804;08-06-2014;798;1049;4
18805;08-06-2014;801;1049;7
18806;08-06-2014;819;1049;4
18807;08-06-2014;844;1049;3
18808;08-06-2014;826;1049;8
18809;08-06-2014;768;1049;8
18810;08-06-2014;764;1049;2
18811;08-06-2014;769;1049;9
18812;08-06-2014;797;1049;5
18813;08-06-2014;796;1049;2
18814;08-06-2014;791;1049;2
18815;08-06-2014;770;1049;5
18816;08-06-2014;729;1049;3
18817;08-06-2014;762;1049;7
18818;08-06-2014;793;1049;4
18819;08-06-2014;792;1049;3
18820;08-06-2014;765;1049;4
18821;08-06-2014;861;1017;2
18822;08-06-2014;712;1017;4
18823;08-06-2014;783;1017;1
18824;08-06-2014;863;1017;3
18825;08-06-2014;852;1017;3
18826;08-06-2014;862;1017;2
18827;08-06-2014;854;1017;2
18828;08-06-2014;715;1017;2
18829;08-06-2014;780;663;5
18830;08-06-2014;849;663;5
18831;08-06-2014;784;663;4
18832;08-06-2014;716;663;5
18833;08-06-2014;783;663;4
18834;08-06-2014;815;663;4
18835;08-06-2014;831;663;6
18836;08-06-2014;832;663;9
18837;08-06-2014;788;663;5
18838;08-06-2014;743;663;3
18839;08-06-2014;714;663;9
18840;08-06-2014;748;663;2
18841;08-06-2014;817;663;2
18842;08-06-2014;856;663;4
18843;08-06-2014;707;663;2
18844;08-06-2014;708;663;6
18845;08-06-2014;781;663;1
18846;08-06-2014;816;663;4
18847;08-06-2014;843;663;3
18848;08-06-2014;782;663;5
18849;08-06-2014;852;663;3
18850;08-06-2014;712;663;1
18851;08-06-2014;859;663;4
18852;08-06-2014;779;663;7
18853;08-06-2014;854;663;7
18854;08-06-2014;786;663;2
18855;08-06-2014;787;663;5
18856;08-06-2014;810;663;7
18857;08-06-2014;809;663;2
18858;08-06-2014;825;663;2
18859;08-06-2014;823;663;5
18860;08-06-2014;711;663;5
18861;08-06-2014;861;663;3
18864;08-06-2014;715;663;1
18865;08-06-2014;813;1043;1
18866;08-06-2014;819;1183;2
18867;08-06-2014;797;1183;5
18868;08-06-2014;707;1183;6
18869;08-06-2014;852;1183;7
18870;08-06-2014;738;1183;1
18871;08-06-2014;844;1183;2
18872;08-06-2014;820;1183;2
18873;08-06-2014;726;1183;1
18874;08-06-2014;765;1183;2
18875;08-06-2014;800;1183;2
18876;08-06-2014;763;1183;1
18877;08-06-2014;791;1183;1
18878;08-06-2014;856;1183;2
18879;08-06-2014;822;1183;4
18880;08-06-2014;836;1183;5
18881;08-06-2014;794;1183;3
18882;08-06-2014;790;1183;4
18883;08-06-2014;859;1183;2
18884;08-06-2014;722;1183;1
18885;08-06-2014;826;1183;1
18886;08-06-2014;849;1183;3
18887;08-06-2014;762;1183;3
18888;08-06-2014;801;1183;2
18889;08-06-2014;716;1183;5
18890;08-06-2014;759;1183;4
18891;08-06-2014;792;1183;3
18892;08-06-2014;796;1183;2
18893;08-06-2014;761;1183;3
18894;08-06-2014;799;1183;2
18895;08-06-2014;708;1183;4
18896;08-06-2014;715;1183;5
18897;08-06-2014;712;1183;5
18898;08-06-2014;769;1183;2
18899;08-06-2014;764;1183;1
18900;08-06-2014;798;1183;2
18901;08-06-2014;768;1183;2
18902;08-06-2014;766;1183;1
18903;08-06-2014;789;1183;2
18904;08-06-2014;770;1183;5
18905;08-06-2014;714;1183;1
18906;08-06-2014;854;1183;4
18907;08-06-2014;711;1183;3
18908;08-06-2014;767;1183;1
18909;08-06-2014;730;1183;1
18910;08-06-2014;729;1183;3
18911;08-06-2014;835;1183;1
18912;08-06-2014;725;1183;1
18913;08-06-2014;780;389;2
18914;08-06-2014;800;301;1
18915;08-06-2014;859;301;1
18916;08-06-2014;820;301;1
18917;08-06-2014;761;907;1
18918;08-06-2014;854;907;2
18919;08-06-2014;712;907;2
18920;08-06-2014;770;907;1
18921;08-06-2014;763;907;1
18922;08-06-2014;835;907;1
18923;08-06-2014;715;907;1
18924;08-06-2014;852;907;2
18925;08-06-2014;826;907;1
18926;08-06-2014;760;907;2
18927;08-06-2014;711;1825;2
18928;08-06-2014;762;1001;3
18929;08-06-2014;826;1001;1
18930;08-06-2014;852;1001;2
18931;08-06-2014;712;1001;2
18932;08-06-2014;715;1001;2
18933;08-06-2014;760;1001;1
18934;08-06-2014;761;1001;1
18935;08-06-2014;763;1001;2
18936;08-06-2014;854;1001;2
18937;08-06-2014;785;1045;4
18938;08-06-2014;786;1045;3
18939;08-06-2014;787;1045;1
18940;08-06-2014;788;1045;4
18941;08-06-2014;782;1045;3
18942;08-06-2014;784;1045;3
18943;08-06-2014;779;1045;4
18944;08-06-2014;780;1045;2
18945;08-06-2014;781;1045;4
18946;08-06-2014;814;1045;3
18947;08-06-2014;748;1045;1
18948;08-06-2014;816;1045;2
18949;08-06-2014;817;1045;3
18950;08-06-2014;809;1045;2
18951;08-06-2014;810;1045;3
18952;08-06-2014;823;1045;1
18953;08-06-2014;824;1045;1
18954;08-06-2014;825;1045;1
18955;08-06-2014;831;1045;2
18956;08-06-2014;743;1045;1
18957;08-06-2014;715;1045;3
18958;08-06-2014;716;1045;2
18959;08-06-2014;849;1045;6
18960;08-06-2014;852;1045;1
18961;08-06-2014;854;1045;6
18962;08-06-2014;856;1045;4
18963;08-06-2014;861;1045;3
18965;08-06-2014;712;1045;6
18966;08-06-2014;711;1045;6
18967;08-06-2014;844;1045;2
18968;08-06-2014;707;1045;8
18969;08-06-2014;708;1045;2
18971;08-06-2014;763;761;6
18972;08-06-2014;822;761;1
18973;08-06-2014;820;761;1
18974;08-06-2014;761;761;10
18975;08-06-2014;801;761;8
18976;08-06-2014;725;761;3
18977;08-06-2014;729;761;4
18978;08-06-2014;730;761;4
18979;08-06-2014;762;761;9
18980;08-06-2014;793;761;6
18981;08-06-2014;797;761;6
18982;08-06-2014;819;761;2
18983;08-06-2014;764;761;5
18985;08-06-2014;790;761;1
18986;08-06-2014;768;761;9
18987;08-06-2014;770;761;7
18988;08-06-2014;738;761;7
18989;08-06-2014;843;761;1
18990;08-06-2014;860;761;3
18991;08-06-2014;789;761;5
18992;08-06-2014;826;761;3
18993;08-06-2014;722;761;7
18994;08-06-2014;766;761;8
18995;08-06-2014;726;761;3
18996;08-06-2014;835;761;5
18997;08-06-2014;798;761;1
18998;08-06-2014;794;761;1
18999;08-06-2014;836;761;1
19000;08-06-2014;861;1469;5
19001;08-06-2014;786;1429;1
19002;08-06-2014;780;1429;8
19003;08-06-2014;779;1429;4
19004;08-06-2014;814;1429;6
19005;08-06-2014;787;1429;5
19006;08-06-2014;788;1429;5
19007;08-06-2014;748;1429;1
19008;08-06-2014;807;1429;4
19009;08-06-2014;785;1429;3
19010;08-06-2014;781;1429;7
19011;08-06-2014;815;1429;3
19013;08-06-2014;831;1429;5
19014;08-06-2014;782;1429;4
19015;08-06-2014;808;1429;7
19016;08-06-2014;825;1429;6
19017;08-06-2014;743;1429;5
19018;08-06-2014;802;1429;2
19019;08-06-2014;784;1429;2
19020;08-06-2014;783;1429;1
19021;08-06-2014;747;1429;4
19023;08-06-2014;832;1429;7
19024;08-06-2014;804;1429;7
19026;08-06-2014;742;1429;5
19027;08-06-2014;862;1429;4
19028;08-06-2014;817;1047;2
19029;08-06-2014;861;1047;1
19030;08-06-2014;786;317;3
19031;08-06-2014;810;317;3
19032;08-06-2014;856;317;3
19033;08-06-2014;852;317;5
19035;08-06-2014;844;317;4
19036;08-06-2014;780;317;9
19037;08-06-2014;825;317;5
19038;08-06-2014;831;317;5
19039;08-06-2014;862;317;9
19040;08-06-2014;712;317;6
19041;08-06-2014;711;317;4
19042;08-06-2014;815;317;3
19043;08-06-2014;809;317;4
19044;08-06-2014;824;317;5
19045;08-06-2014;783;317;8
19046;08-06-2014;823;317;2
19047;08-06-2014;785;317;1
19048;08-06-2014;714;317;6
19049;08-06-2014;708;317;8
19050;08-06-2014;779;317;5
19051;08-06-2014;849;317;2
19052;08-06-2014;782;317;7
19053;08-06-2014;787;317;10
19054;08-06-2014;784;317;5
19055;08-06-2014;832;317;5
19056;08-06-2014;748;317;3
19057;08-06-2014;816;317;3
19058;08-06-2014;716;317;4
19059;08-06-2014;781;317;5
19060;08-06-2014;715;317;3
19061;08-06-2014;788;317;10
19062;08-06-2014;814;317;1
19063;08-06-2014;707;317;3
19064;08-06-2014;763;639;2
19065;08-06-2014;826;639;1
19066;08-06-2014;762;639;1
19067;08-06-2014;770;639;4
19068;08-06-2014;761;639;2
19069;08-06-2014;765;639;2
19070;08-06-2014;760;639;2
19071;08-06-2014;824;1293;4
19072;08-06-2014;844;1293;5
19073;08-06-2014;804;1293;2
19074;08-06-2014;807;1293;2
19075;08-06-2014;708;1293;6
19076;08-06-2014;814;1293;1
19078;08-06-2014;707;1293;9
19079;08-06-2014;809;1293;5
19080;08-06-2014;862;1293;4
19081;08-06-2014;714;1293;2
19082;08-06-2014;783;1293;4
19083;08-06-2014;815;1293;1
19084;08-06-2014;856;1293;9
19085;08-06-2014;788;1293;1
19086;08-06-2014;780;1293;1
19087;08-06-2014;781;1293;3
19088;08-06-2014;742;1293;4
19089;08-06-2014;849;1293;3
19090;08-06-2014;779;1293;1
19091;08-06-2014;711;1293;10
19092;08-06-2014;786;1293;4
19093;08-06-2014;747;1293;3
19094;08-06-2014;832;1293;6
19095;08-06-2014;716;1293;3
19096;08-06-2014;855;1293;6
19097;08-06-2014;859;1293;3
19098;08-06-2014;748;1293;3
19099;08-06-2014;806;1293;10
19100;08-06-2014;843;1293;2
19101;08-06-2014;712;1293;6
19102;08-06-2014;715;1293;8
19103;08-06-2014;854;1293;10
19104;08-06-2014;782;1293;5
19105;08-06-2014;841;1293;2
19106;08-06-2014;743;1293;1
19107;08-06-2014;857;1293;2
19108;08-06-2014;715;743;1
19109;08-06-2014;863;743;3
19110;08-06-2014;782;743;1
19111;08-06-2014;861;743;1
19112;08-06-2014;712;743;3
19113;08-06-2014;862;743;2
19114;08-06-2014;852;743;1
19115;08-06-2014;780;743;2
19116;08-06-2014;781;743;1
19117;08-06-2014;783;743;1
19118;08-06-2014;782;683;3
19119;08-06-2014;783;683;3
19120;08-06-2014;863;683;3
19121;08-06-2014;862;683;4
19122;08-06-2014;763;365;3
19123;08-06-2014;712;365;1
19124;08-06-2014;760;365;2
19125;08-06-2014;715;365;4
19126;08-06-2014;826;365;1
19127;08-06-2014;770;365;3
19128;08-06-2014;762;365;1
19129;08-06-2014;761;365;2
19130;08-06-2014;854;365;1
19131;08-06-2014;765;365;1
19132;08-06-2014;852;365;7
19133;08-06-2014;835;1153;2
19134;08-06-2014;859;981;3
19135;08-06-2014;850;981;2
19136;08-06-2014;760;981;2
19137;08-06-2014;762;981;3
19138;08-06-2014;835;981;5
19139;08-06-2014;852;981;4
19140;08-06-2014;707;981;3
19141;08-06-2014;708;981;10
19142;08-06-2014;858;981;5
19143;08-06-2014;712;981;8
19144;08-06-2014;725;981;1
19145;08-06-2014;855;981;2
19146;08-06-2014;716;981;2
19147;08-06-2014;711;981;2
19148;08-06-2014;844;981;6
19149;08-06-2014;770;981;4
19150;08-06-2014;841;981;4
19151;08-06-2014;853;981;3
19152;08-06-2014;765;981;2
19153;08-06-2014;849;981;4
19154;08-06-2014;857;981;6
19155;08-06-2014;763;981;6
19156;08-06-2014;715;981;8
19157;08-06-2014;843;981;3
19158;08-06-2014;714;981;9
19161;08-06-2014;856;981;7
19162;08-06-2014;814;691;2
19163;08-06-2014;832;691;6
19164;08-06-2014;781;691;1
19165;08-06-2014;747;691;3
19166;08-06-2014;748;691;1
19167;08-06-2014;831;691;4
19168;08-06-2014;824;691;4
19169;08-06-2014;815;691;1
19170;08-06-2014;787;691;1
19171;08-06-2014;780;691;3
19172;08-06-2014;809;691;4
19173;08-06-2014;782;691;5
19174;08-06-2014;785;691;3
19175;08-06-2014;742;691;1
19176;08-06-2014;804;691;2
19177;08-06-2014;786;691;1
19178;08-06-2014;808;691;3
19179;08-06-2014;863;691;3
19180;08-06-2014;802;691;1
19181;08-06-2014;784;691;1
19182;08-06-2014;779;691;4
19183;08-06-2014;807;691;2
19184;08-06-2014;825;691;8
19185;08-06-2014;854;951;3
19186;08-06-2014;852;951;3
19187;08-06-2014;852;1839;4
19189;08-06-2014;849;1839;1
19190;08-06-2014;844;1839;1
19191;08-06-2014;831;1839;8
19192;08-06-2014;748;1839;5
19193;08-06-2014;784;1839;3
19194;08-06-2014;824;1839;6
19195;08-06-2014;814;1839;3
19196;08-06-2014;787;1839;4
19197;08-06-2014;855;1839;4
19198;08-06-2014;743;1839;6
19199;08-06-2014;708;1839;9
19201;08-06-2014;843;1839;4
19202;08-06-2014;779;1839;1
19203;08-06-2014;808;1839;2
19204;08-06-2014;783;1839;5
19205;08-06-2014;714;1839;3
19206;08-06-2014;747;1839;3
19207;08-06-2014;786;1839;7
19208;08-06-2014;739;1839;1
19209;08-06-2014;815;1839;4
19210;08-06-2014;809;1839;7
19211;08-06-2014;854;1839;4
19212;08-06-2014;862;1839;9
19213;08-06-2014;780;1839;6
19214;08-06-2014;841;1839;4
19216;08-06-2014;825;1839;8
19217;08-06-2014;859;1839;5
19218;08-06-2014;804;1839;2
19219;08-06-2014;788;1839;2
19220;08-06-2014;863;1839;5
19221;08-06-2014;782;1839;2
19222;08-06-2014;807;1839;3
19223;08-06-2014;742;1839;2
19224;08-06-2014;802;1839;2
19225;08-06-2014;716;1839;8
19226;08-06-2014;785;1839;5
19227;08-06-2014;712;1839;8
19228;08-06-2014;707;1839;5
19230;08-06-2014;850;1839;4
19231;08-06-2014;857;1839;2
19232;08-06-2014;781;1839;7
19233;08-06-2014;858;1839;5
19234;08-06-2014;856;1839;10
19235;08-06-2014;853;1839;2
19236;08-06-2014;854;1161;4
19237;08-06-2014;861;1161;2
19238;08-06-2014;782;1161;1
19239;08-06-2014;852;1161;3
19240;08-06-2014;783;1161;2
19241;08-06-2014;863;1161;3
19242;08-06-2014;780;1161;1
19243;08-06-2014;736;583;1
19244;08-06-2014;859;1255;2
19245;08-06-2014;861;1255;1
19246;08-06-2014;765;661;7
19247;08-06-2014;836;661;2
19248;08-06-2014;835;661;3
19249;08-06-2014;798;661;5
19250;08-06-2014;766;661;8
19251;08-06-2014;797;661;7
19252;08-06-2014;790;661;5
19253;08-06-2014;789;661;5
19254;08-06-2014;725;661;4
19255;08-06-2014;738;661;2
19256;08-06-2014;762;661;4
19257;08-06-2014;860;661;1
19258;08-06-2014;764;661;5
19260;08-06-2014;730;661;1
19261;08-06-2014;826;661;3
19262;08-06-2014;726;661;1
19263;08-06-2014;820;661;4
19264;08-06-2014;822;661;5
19265;08-06-2014;795;661;2
19266;08-06-2014;813;661;3
19267;08-06-2014;718;661;2
19268;08-06-2014;794;661;4
19269;08-06-2014;768;661;3
19271;08-06-2014;819;661;2
19272;08-06-2014;761;661;8
19273;08-06-2014;722;661;4
19275;08-06-2014;801;661;10
19276;08-06-2014;763;661;6
19277;08-06-2014;717;661;6
19278;08-06-2014;799;661;1
19279;08-06-2014;736;661;1
19280;08-06-2014;791;661;4
19281;08-06-2014;826;819;1
19282;08-06-2014;835;391;1
19283;08-06-2014;852;391;6
19284;08-06-2014;770;391;1
19285;08-06-2014;826;391;3
19286;08-06-2014;712;391;2
19287;08-06-2014;854;391;4
19288;08-06-2014;715;391;2
19289;08-06-2014;762;391;1
19290;08-06-2014;763;391;1
19291;08-06-2014;760;391;2
19292;08-06-2014;765;391;1
19293;08-06-2014;761;495;2
19294;08-06-2014;763;495;1
19295;08-06-2014;770;495;1
19296;08-06-2014;854;495;6
19297;08-06-2014;765;495;1
19298;08-06-2014;712;495;4
19299;08-06-2014;762;495;1
19300;08-06-2014;760;495;1
19301;08-06-2014;715;495;4
19302;08-06-2014;852;495;2
19303;08-06-2014;791;1975;3
19304;08-06-2014;799;1975;2
19305;08-06-2014;766;1975;2
19306;08-06-2014;767;1975;2
19307;08-06-2014;797;1975;3
19308;08-06-2014;850;1975;5
19309;08-06-2014;736;1975;2
19310;08-06-2014;793;1975;1
19311;08-06-2014;819;1975;3
19312;08-06-2014;857;1975;2
19314;08-06-2014;798;1975;1
19315;08-06-2014;729;1975;1
19316;08-06-2014;707;1975;7
19317;08-06-2014;722;1975;1
19318;08-06-2014;855;1975;4
19319;08-06-2014;789;1975;3
19320;08-06-2014;726;1975;3
19321;08-06-2014;853;1975;4
19322;08-06-2014;813;1975;1
19323;08-06-2014;738;1975;1
19324;08-06-2014;768;1975;1
19325;08-06-2014;820;1975;1
19327;08-06-2014;794;1975;5
19328;08-06-2014;822;1975;2
19329;08-06-2014;843;1975;5
19331;08-06-2014;860;1975;4
19332;08-06-2014;858;1975;2
19333;08-06-2014;760;1975;4
19334;08-06-2014;826;1975;2
19335;08-06-2014;836;1975;1
19336;08-06-2014;763;1975;2
19337;08-06-2014;854;1975;4
19338;08-06-2014;770;1975;3
19339;08-06-2014;801;1975;3
19340;08-06-2014;725;1975;1
19341;08-06-2014;761;1975;5
19342;08-06-2014;856;1975;4
19343;08-06-2014;762;1975;6
19344;08-06-2014;790;1975;1
19345;08-06-2014;716;1975;2
19346;08-06-2014;712;1975;8
19347;08-06-2014;711;1975;9
19348;08-06-2014;838;1975;2
19349;08-06-2014;765;1975;7
19350;08-06-2014;795;1975;1
19351;08-06-2014;764;1975;1
19352;08-06-2014;859;1975;4
19353;08-06-2014;714;1975;7
19354;08-06-2014;849;1975;4
19355;08-06-2014;844;1975;2
19356;08-06-2014;727;1975;1
19357;08-06-2014;841;1975;4
19358;08-06-2014;765;1861;3
19359;08-06-2014;761;547;2
19360;08-06-2014;819;547;3
19361;08-06-2014;813;547;6
19362;08-06-2014;801;547;7
19363;08-06-2014;760;547;3
19364;08-06-2014;798;547;6
19365;08-06-2014;822;547;3
19366;08-06-2014;789;547;3
19367;08-06-2014;794;547;6
19368;08-06-2014;859;547;1
19369;08-06-2014;714;547;3
19370;08-06-2014;712;547;2
19371;08-06-2014;796;547;2
19372;08-06-2014;708;547;4
19373;08-06-2014;711;547;6
19374;08-06-2014;844;547;1
19375;08-06-2014;765;547;8
19376;08-06-2014;856;547;5
19377;08-06-2014;797;547;4
19378;08-06-2014;738;547;4
19379;08-06-2014;722;547;2
19380;08-06-2014;826;547;8
19381;08-06-2014;707;547;5
19382;08-06-2014;800;547;4
19383;08-06-2014;726;547;6
19384;08-06-2014;730;547;1
19385;08-06-2014;820;547;4
19386;08-06-2014;835;547;2
19387;08-06-2014;764;547;2
19388;08-06-2014;716;547;2
19389;08-06-2014;795;547;3
19390;08-06-2014;836;547;1
19391;08-06-2014;854;547;5
19392;08-06-2014;770;547;3
19393;08-06-2014;766;547;7
19394;08-06-2014;792;547;3
19395;08-06-2014;799;547;5
19396;08-06-2014;763;547;4
19397;08-06-2014;768;547;5
19398;08-06-2014;767;547;4
19399;08-06-2014;849;547;5
19400;08-06-2014;793;547;7
19401;08-06-2014;791;547;2
19402;08-06-2014;769;547;4
19403;08-06-2014;790;547;2
19404;08-06-2014;762;547;4
19405;08-06-2014;759;547;3
19406;08-06-2014;725;547;4
19407;08-06-2014;715;547;4
19408;08-06-2014;852;547;4
19409;08-06-2014;729;547;6
19410;08-06-2014;761;1387;2
19411;08-06-2014;826;1387;4
19412;08-06-2014;760;1387;3
19413;08-06-2014;835;1387;2
19414;08-06-2014;770;1387;5
19415;08-06-2014;765;1387;4
19416;08-06-2014;763;1387;2
19417;08-06-2014;762;1387;3
19418;08-06-2014;820;1413;3
19419;08-06-2014;761;1413;2
19420;08-06-2014;716;1413;3
19421;08-06-2014;822;1413;3
19422;08-06-2014;858;1413;4
19423;08-06-2014;725;1413;4
19424;08-06-2014;770;1413;8
19425;08-06-2014;790;1413;4
19426;08-06-2014;714;1413;5
19427;08-06-2014;843;1413;7
19428;08-06-2014;729;1413;1
19429;08-06-2014;855;1413;7
19430;08-06-2014;722;1413;1
19431;08-06-2014;853;1413;3
19432;08-06-2014;793;1413;2
19433;08-06-2014;819;1413;3
